SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1610612737,ATL,Atlanta Hawks,0022400556,2025-01-14,ATL vs. PHX,W,240,43,98,0.439,17,41,0.415,19,26,0.731,20,34,54,22,10,3,14,21,122,5,1
22024,1610612739,CLE,Cleveland Cavaliers,0022400554,2025-01-14,CLE @ IND,W,240,43,89,0.483,15,44,0.341,26,31,0.839,14,35,49,25,8,6,15,18,127,10,1
22024,1610612740,NOP,New Orleans Pelicans,0022400557,2025-01-14,NOP @ CHI,W,240,42,96,0.438,14,50,0.28,21,26,0.808,13,33,46,32,11,5,10,13,119,6,1
22024,1610612741,CHI,Chicago Bulls,0022400557,2025-01-14,CHI vs. NOP,L,240,45,102,0.441,14,43,0.326,9,12,0.75,18,39,57,31,8,6,15,19,113,-6,1
22024,1610612742,DAL,Dallas Mavericks,0022400559,2025-01-14,DAL vs. DEN,L,240,38,90,0.422,9,32,0.281,14,22,0.636,8,22,30,27,14,6,12,17,99,-19,1
22024,1610612743,DEN,Denver Nuggets,0022400559,2025-01-14,DEN @ DAL,W,240,43,83,0.518,13,29,0.448,19,22,0.864,11,40,51,28,9,7,20,20,118,19,1
22024,1610612749,MIL,Milwaukee Bucks,0022400558,2025-01-14,MIL vs. SAC,W,240,49,99,0.495,17,45,0.378,15,18,0.833,11,41,52,32,2,4,9,21,130,15,1
22024,1610612751,BKN,Brooklyn Nets,0022400560,2025-01-14,BKN @ POR,W,240,49,90,0.544,19,41,0.463,15,18,0.833,10,34,44,36,11,2,13,21,132,18,1
22024,1610612754,IND,Indiana Pacers,0022400554,2025-01-14,IND vs. CLE,L,240,44,91,0.484,12,28,0.429,17,22,0.773,9,28,37,30,10,3,14,18,117,-10,1
22024,1610612755,PHI,Philadelphia 76ers,0022400555,2025-01-14,PHI vs. OKC,L,240,37,84,0.44,13,44,0.295,15,20,0.75,11,24,35,23,10,1,22,18,102,-16,1
