SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1610612738,BOS,Boston Celtics,0022501149,2026-04-07,BOS vs. CHA,W,240,43,87,0.494,17,42,0.405,10,12,0.833,13,32,45,22,6,2,14,13,113,11,1
22025,1610612740,NOP,New Orleans Pelicans,0022501153,2026-04-07,NOP vs. UTA,W,240,61,106,0.575,14,34,0.412,20,23,0.87,10,38,48,32,15,5,17,18,156,19,1
22025,1610612741,CHI,Chicago Bulls,0022501148,2026-04-07,CHI @ WAS,W,240,46,94,0.489,15,45,0.333,22,27,0.815,9,43,52,35,14,7,13,22,129,31,1
22025,1610612742,DAL,Dallas Mavericks,0022501156,2026-04-07,DAL @ LAC,L,240,35,100,0.35,6,33,0.182,27,28,0.964,15,39,54,18,9,7,9,20,103,-13,1
22025,1610612744,GSW,Golden State Warriors,0022501154,2026-04-07,GSW vs. SAC,W,240,37,82,0.451,17,38,0.447,19,24,0.792,13,26,39,27,10,5,17,15,110,5,1
22025,1610612745,HOU,Houston Rockets,0022501157,2026-04-07,HOU @ PHX,W,240,45,100,0.45,14,38,0.368,15,16,0.938,24,31,55,26,8,3,19,30,119,14,1
22025,1610612746,LAC,LA Clippers,0022501156,2026-04-07,LAC vs. DAL,W,240,41,92,0.446,14,37,0.378,20,28,0.714,12,44,56,23,6,9,15,18,116,13,1
22025,1610612747,LAL,Los Angeles Lakers,0022501155,2026-04-07,LAL vs. OKC,L,240,32,73,0.438,9,26,0.346,14,31,0.452,8,30,38,26,7,3,17,12,87,-36,1
22025,1610612748,MIA,Miami Heat,0022501151,2026-04-07,MIA @ TOR,L,240,33,91,0.363,12,44,0.273,17,19,0.895,10,34,44,26,3,3,15,15,95,-26,1
22025,1610612749,MIL,Milwaukee Bucks,0022501150,2026-04-07,MIL @ BKN,L,240,35,81,0.432,15,45,0.333,5,8,0.625,9,35,44,25,6,7,20,20,90,-6,1
22025,1610612750,MIN,Minnesota Timberwolves,0022501152,2026-04-07,MIN @ IND,W,240,46,89,0.517,17,41,0.415,15,16,0.938,10,29,39,27,16,4,20,22,124,20,1
22025,1610612751,BKN,Brooklyn Nets,0022501150,2026-04-07,BKN vs. MIL,W,240,33,75,0.44,9,26,0.346,21,23,0.913,3,29,32,18,11,4,14,13,96,6,1
22025,1610612754,IND,Indiana Pacers,0022501152,2026-04-07,IND vs. MIN,L,240,35,73,0.479,9,26,0.346,25,31,0.806,5,29,34,24,11,1,23,16,104,-20,1
22025,1610612756,PHX,Phoenix Suns,0022501157,2026-04-07,PHX vs. HOU,L,240,32,75,0.427,7,31,0.226,34,39,0.872,10,24,34,15,10,7,19,20,105,-14,1
22025,1610612758,SAC,Sacramento Kings,0022501154,2026-04-07,SAC @ GSW,L,240,41,87,0.471,11,31,0.355,12,17,0.706,13,28,41,22,9,6,15,21,105,-5,1
22025,1610612760,OKC,Oklahoma City Thunder,0022501155,2026-04-07,OKC @ LAL,W,240,45,89,0.506,21,41,0.512,12,14,0.857,10,36,46,29,15,2,12,21,123,36,1
22025,1610612761,TOR,Toronto Raptors,0022501151,2026-04-07,TOR vs. MIA,W,240,49,99,0.495,12,28,0.429,11,16,0.688,15,41,56,34,9,5,12,19,121,26,1
