SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1610612737,ATL,Atlanta Hawks,0022500832,2026-02-24,ATL vs. WAS,W,240,42,107,0.393,12,50,0.24,23,26,0.885,19,42,61,33,14,2,11,18,119,21,1
22025,1610612738,BOS,Boston Celtics,0022500839,2026-02-24,BOS @ PHX,W,240,38,95,0.4,13,47,0.277,8,9,0.889,22,39,61,24,4,7,11,13,97,16,1
22025,1610612739,CLE,Cleveland Cavaliers,0022500835,2026-02-24,CLE vs. NYK,W,240,37,87,0.425,13,35,0.371,22,30,0.733,13,32,45,23,11,6,11,18,109,15,1
22025,1610612740,NOP,New Orleans Pelicans,0022500838,2026-02-24,NOP vs. GSW,W,240,43,101,0.426,10,40,0.25,17,23,0.739,21,32,53,20,12,9,17,19,113,4,1
22025,1610612741,CHI,Chicago Bulls,0022500836,2026-02-24,CHI vs. CHA,L,240,35,82,0.427,16,40,0.4,13,15,0.867,9,24,33,18,9,1,21,12,99,-32,1
22025,1610612742,DAL,Dallas Mavericks,0022500833,2026-02-24,DAL @ BKN,W,240,48,82,0.585,8,23,0.348,19,24,0.792,10,34,44,26,5,4,16,19,123,9,1
22025,1610612744,GSW,Golden State Warriors,0022500838,2026-02-24,GSW @ NOP,L,240,40,97,0.412,11,45,0.244,18,23,0.783,21,38,59,26,8,6,21,21,109,-4,1
22025,1610612747,LAL,Los Angeles Lakers,0022500840,2026-02-24,LAL vs. ORL,L,240,40,83,0.482,9,29,0.31,20,28,0.714,7,32,39,24,6,8,12,19,109,-1,1
22025,1610612748,MIA,Miami Heat,0022500837,2026-02-24,MIA @ MIL,L,240,40,94,0.426,16,48,0.333,21,27,0.778,14,37,51,32,8,5,16,18,117,-11,1
22025,1610612749,MIL,Milwaukee Bucks,0022500837,2026-02-24,MIL vs. MIA,W,240,48,97,0.495,16,39,0.41,16,19,0.842,10,36,46,25,10,3,11,20,128,11,1
22025,1610612750,MIN,Minnesota Timberwolves,0022500841,2026-02-24,MIN @ POR,W,240,47,88,0.534,17,35,0.486,13,19,0.684,13,28,41,26,14,8,16,25,124,3,1
22025,1610612751,BKN,Brooklyn Nets,0022500833,2026-02-24,BKN vs. DAL,L,240,41,80,0.513,13,32,0.406,19,27,0.704,5,23,28,29,11,2,11,21,114,-9,1
22025,1610612752,NYK,New York Knicks,0022500835,2026-02-24,NYK @ CLE,L,240,35,86,0.407,10,37,0.27,14,21,0.667,11,33,44,23,7,8,17,22,94,-15,1
22025,1610612753,ORL,Orlando Magic,0022500840,2026-02-24,ORL @ LAL,W,240,43,94,0.457,7,29,0.241,17,23,0.739,12,35,47,26,7,5,11,20,110,1,1
22025,1610612754,IND,Indiana Pacers,0022500831,2026-02-24,IND vs. PHI,L,240,41,95,0.432,13,43,0.302,19,22,0.864,12,29,41,27,8,4,18,19,114,-21,1
22025,1610612755,PHI,Philadelphia 76ers,0022500831,2026-02-24,PHI @ IND,W,240,53,92,0.576,8,29,0.276,21,25,0.84,6,38,44,29,14,5,13,21,135,21,1
22025,1610612756,PHX,Phoenix Suns,0022500839,2026-02-24,PHX vs. BOS,L,240,29,79,0.367,12,36,0.333,11,13,0.846,9,25,34,18,4,5,8,16,81,-16,1
22025,1610612757,POR,Portland Trail Blazers,0022500841,2026-02-24,POR vs. MIN,L,240,42,89,0.472,14,35,0.4,23,30,0.767,16,28,44,27,10,4,16,17,121,-3,1
22025,1610612760,OKC,Oklahoma City Thunder,0022500834,2026-02-24,OKC @ TOR,W,240,45,95,0.474,16,40,0.4,10,12,0.833,12,37,49,26,10,5,19,19,116,9,1
22025,1610612761,TOR,Toronto Raptors,0022500834,2026-02-24,TOR vs. OKC,L,240,41,88,0.466,18,38,0.474,7,12,0.583,7,27,34,30,10,8,16,22,107,-9,1
22025,1610612764,WAS,Washington Wizards,0022500832,2026-02-24,WAS @ ATL,L,240,37,84,0.44,10,31,0.323,14,17,0.824,2,39,41,23,9,8,20,19,98,-21,1
22025,1610612766,CHA,Charlotte Hornets,0022500836,2026-02-24,CHA @ CHI,W,240,49,95,0.516,25,57,0.439,8,9,0.889,14,32,46,31,13,8,17,14,131,32,1
22025,1610612738,BOS,Boston Celtics,0022500847,2026-02-25,BOS @ DEN,L,240,29,83,0.349,12,43,0.279,14,18,0.778,9,39,48,18,4,8,14,20,84,-19,1
22025,1610612739,CLE,Cleveland Cavaliers,0022500846,2026-02-25,CLE @ MIL,L,240,42,87,0.483,12,40,0.3,20,27,0.741,16,28,44,28,7,2,11,10,116,-2,1
22025,1610612743,DEN,Denver Nuggets,0022500847,2026-02-25,DEN vs. BOS,W,240,39,93,0.419,15,43,0.349,10,18,0.556,14,40,54,28,4,4,9,18,103,19,1
22025,1610612744,GSW,Golden State Warriors,0022500844,2026-02-25,GSW @ MEM,W,240,49,92,0.533,19,46,0.413,16,19,0.842,14,34,48,37,12,6,16,21,133,21,1
22025,1610612745,HOU,Houston Rockets,0022500845,2026-02-25,HOU vs. SAC,W,240,47,86,0.547,17,39,0.436,17,19,0.895,9,35,44,29,6,8,13,14,128,31,1
22025,1610612749,MIL,Milwaukee Bucks,0022500846,2026-02-25,MIL vs. CLE,W,240,48,88,0.545,19,45,0.422,3,5,0.6,8,28,36,28,7,2,13,20,118,2,1
