SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22020,1610612738,BOS,Boston Celtics,0022001032,2021-05-11,BOS vs. MIA,L,240,46,88,0.523,18,37,0.486,11,17,0.647,3,29,32,31,8,5,11,21,121,-8,1
22020,1610612741,CHI,Chicago Bulls,0022001036,2021-05-11,CHI vs. BKN,L,240,39,96,0.406,18,44,0.409,11,14,0.786,10,35,45,21,4,5,9,20,107,-8,1
22020,1610612742,DAL,Dallas Mavericks,0022001037,2021-05-11,DAL @ MEM,L,240,37,88,0.42,12,38,0.316,18,19,0.947,13,22,35,23,8,2,13,15,104,-29,1
22020,1610612743,DEN,Denver Nuggets,0022000448,2021-05-11,DEN @ CHA,W,240,41,83,0.494,13,33,0.394,22,26,0.846,10,28,38,26,12,2,17,19,117,5,1
22020,1610612744,GSW,Golden State Warriors,0022001039,2021-05-11,GSW vs. PHX,W,240,47,95,0.495,11,40,0.275,17,20,0.85,12,28,40,33,8,1,10,20,122,6,1
22020,1610612746,LAC,LA Clippers,0022001034,2021-05-11,LAC @ TOR,W,240,39,78,0.5,11,32,0.344,26,26,1.0,9,40,49,25,10,4,18,17,115,19,1
22020,1610612747,LAL,Los Angeles Lakers,0022001041,2021-05-11,LAL vs. NYK,W,265,37,89,0.416,12,28,0.429,15,19,0.789,14,39,53,31,5,5,20,17,101,2,1
22020,1610612748,MIA,Miami Heat,0022001032,2021-05-11,MIA @ BOS,W,240,48,81,0.593,16,30,0.533,17,22,0.773,6,37,43,25,7,4,14,21,129,8,1
22020,1610612749,MIL,Milwaukee Bucks,0022001038,2021-05-11,MIL vs. ORL,W,240,43,101,0.426,8,33,0.242,20,27,0.741,17,46,63,16,10,1,9,15,114,12,1
22020,1610612750,MIN,Minnesota Timberwolves,0022001033,2021-05-11,MIN @ DET,W,240,45,98,0.459,14,48,0.292,15,21,0.714,11,33,44,30,16,8,15,22,119,19,1
22020,1610612751,BKN,Brooklyn Nets,0022001036,2021-05-11,BKN @ CHI,W,240,42,89,0.472,12,33,0.364,19,25,0.76,13,38,51,32,4,8,8,19,115,8,1
22020,1610612752,NYK,New York Knicks,0022001041,2021-05-11,NYK @ LAL,L,265,34,87,0.391,10,29,0.345,21,23,0.913,5,36,41,19,8,3,10,21,99,-2,1
22020,1610612753,ORL,Orlando Magic,0022001038,2021-05-11,ORL @ MIL,L,240,39,94,0.415,10,30,0.333,14,20,0.7,10,42,52,18,6,2,12,20,102,-12,1
22020,1610612754,IND,Indiana Pacers,0022001035,2021-05-11,IND vs. PHI,W,240,37,83,0.446,14,41,0.341,15,16,0.938,7,38,45,28,7,6,14,15,103,9,1
22020,1610612755,PHI,Philadelphia 76ers,0022001035,2021-05-11,PHI @ IND,L,240,38,87,0.437,8,26,0.308,10,14,0.714,5,30,35,23,9,5,11,17,94,-9,1
22020,1610612756,PHX,Phoenix Suns,0022001039,2021-05-11,PHX @ GSW,L,240,41,79,0.519,16,37,0.432,18,20,0.9,6,30,36,26,4,6,11,20,116,-6,1
22020,1610612758,SAC,Sacramento Kings,0022001040,2021-05-11,SAC vs. OKC,W,240,44,86,0.512,19,39,0.487,15,19,0.789,6,34,40,28,13,6,16,21,122,16,1
22020,1610612760,OKC,Oklahoma City Thunder,0022001040,2021-05-11,OKC @ SAC,L,240,39,84,0.464,9,23,0.391,19,28,0.679,9,36,45,22,9,5,18,18,106,-16,1
22020,1610612761,TOR,Toronto Raptors,0022001034,2021-05-11,TOR vs. LAC,L,240,35,86,0.407,10,37,0.27,16,19,0.842,9,26,35,21,10,8,13,22,96,-19,1
22020,1610612763,MEM,Memphis Grizzlies,0022001037,2021-05-11,MEM vs. DAL,W,240,51,89,0.573,16,33,0.485,15,16,0.938,10,34,44,32,11,6,11,16,133,29,1
22020,1610612765,DET,Detroit Pistons,0022001033,2021-05-11,DET vs. MIN,L,240,35,75,0.467,10,23,0.435,20,26,0.769,6,40,46,21,8,5,28,23,100,-19,1
22020,1610612766,CHA,Charlotte Hornets,0022000448,2021-05-11,CHA vs. DEN,L,240,42,91,0.462,11,39,0.282,17,20,0.85,15,34,49,30,9,5,17,17,112,-5,1
22020,1610612737,ATL,Atlanta Hawks,0022001042,2021-05-12,ATL vs. WAS,W,240,44,86,0.512,10,33,0.303,22,28,0.786,7,44,51,22,4,5,14,21,120,4,1
22020,1610612738,BOS,Boston Celtics,0022001044,2021-05-12,BOS @ CLE,L,240,36,101,0.356,12,41,0.293,10,14,0.714,13,33,46,14,9,8,7,23,94,-8,1
22020,1610612739,CLE,Cleveland Cavaliers,0022001044,2021-05-12,CLE vs. BOS,W,240,36,80,0.45,8,24,0.333,22,27,0.815,7,48,55,27,4,6,16,13,102,8,1
22020,1610612740,NOP,New Orleans Pelicans,0022000154,2021-05-12,NOP @ DAL,L,240,36,87,0.414,7,28,0.25,28,38,0.737,11,33,44,18,5,2,13,18,107,-18,1
22020,1610612742,DAL,Dallas Mavericks,0022000154,2021-05-12,DAL vs. NOP,W,240,47,96,0.49,15,45,0.333,16,20,0.8,9,39,48,23,4,2,8,27,125,18,1
22020,1610612745,HOU,Houston Rockets,0022001046,2021-05-12,HOU @ LAL,L,240,43,85,0.506,18,42,0.429,18,27,0.667,8,33,41,33,7,4,15,23,122,-2,1
22020,1610612747,LAL,Los Angeles Lakers,0022001046,2021-05-12,LAL vs. HOU,W,240,52,91,0.571,7,20,0.35,13,22,0.591,8,33,41,28,8,3,11,20,124,2,1
22020,1610612751,BKN,Brooklyn Nets,0022001043,2021-05-12,BKN vs. SAS,W,240,48,79,0.608,12,28,0.429,20,27,0.741,3,40,43,33,3,9,11,19,128,12,1
22020,1610612757,POR,Portland Trail Blazers,0022001045,2021-05-12,POR @ UTA,W,240,40,91,0.44,13,32,0.406,12,17,0.706,9,30,39,17,7,6,5,18,105,7,1
22020,1610612759,SAS,San Antonio Spurs,0022001043,2021-05-12,SAS @ BKN,L,240,43,101,0.426,8,31,0.258,22,27,0.815,16,30,46,21,7,2,8,19,116,-12,1
22020,1610612762,UTA,Utah Jazz,0022001045,2021-05-12,UTA vs. POR,L,240,35,85,0.412,12,40,0.3,16,21,0.762,15,38,53,15,4,4,12,22,98,-7,1
22020,1610612764,WAS,Washington Wizards,0022001042,2021-05-12,WAS @ ATL,L,240,45,101,0.446,10,29,0.345,16,19,0.842,9,33,42,29,10,1,7,20,116,-4,1
22020,1610612737,ATL,Atlanta Hawks,0022001049,2021-05-13,ATL vs. ORL,W,240,41,94,0.436,14,36,0.389,20,24,0.833,12,37,49,19,9,4,7,16,116,23,1
22020,1610612741,CHI,Chicago Bulls,0022001051,2021-05-13,CHI vs. TOR,W,240,45,83,0.542,17,36,0.472,7,10,0.7,8,43,51,31,4,4,19,15,114,12,1
22020,1610612743,DEN,Denver Nuggets,0022001052,2021-05-13,DEN @ MIN,W,240,46,96,0.479,12,36,0.333,10,11,0.909,14,39,53,30,6,3,14,25,114,11,1
22020,1610612746,LAC,LA Clippers,0022001047,2021-05-13,LAC @ CHA,W,240,40,75,0.533,21,45,0.467,12,16,0.75,6,38,44,28,6,6,17,17,113,23,1
22020,1610612748,MIA,Miami Heat,0022001050,2021-05-13,MIA vs. PHI,W,240,41,81,0.506,13,35,0.371,11,11,1.0,15,32,47,26,5,6,20,15,106,12,1
22020,1610612749,MIL,Milwaukee Bucks,0022001048,2021-05-13,MIL @ IND,W,240,54,94,0.574,11,30,0.367,23,31,0.742,10,41,51,34,5,6,12,10,142,9,1
22020,1610612750,MIN,Minnesota Timberwolves,0022001052,2021-05-13,MIN vs. DEN,L,240,34,80,0.425,16,41,0.39,19,32,0.594,11,32,43,20,3,5,15,17,103,-11,1
22020,1610612752,NYK,New York Knicks,0022000458,2021-05-13,NYK vs. SAS,W,240,35,86,0.407,14,35,0.4,18,18,1.0,10,38,48,23,7,8,10,19,102,4,1
22020,1610612753,ORL,Orlando Magic,0022001049,2021-05-13,ORL @ ATL,L,240,36,94,0.383,11,36,0.306,10,15,0.667,16,35,51,24,3,6,14,16,93,-23,1
22020,1610612754,IND,Indiana Pacers,0022001048,2021-05-13,IND vs. MIL,L,240,50,110,0.455,21,43,0.488,12,15,0.8,12,28,40,34,6,2,8,22,133,-9,1
22020,1610612755,PHI,Philadelphia 76ers,0022001050,2021-05-13,PHI @ MIA,L,240,36,78,0.462,7,25,0.28,15,20,0.75,8,22,30,20,8,1,13,18,94,-12,1
22020,1610612756,PHX,Phoenix Suns,0022001053,2021-05-13,PHX vs. POR,W,240,41,88,0.466,13,32,0.406,23,26,0.885,10,32,42,22,4,3,11,17,118,1,1
22020,1610612757,POR,Portland Trail Blazers,0022001053,2021-05-13,POR @ PHX,L,240,44,81,0.543,15,33,0.455,14,18,0.778,1,32,33,23,7,3,13,18,117,-1,1
22020,1610612758,SAC,Sacramento Kings,0022000255,2021-05-13,SAC @ MEM,L,240,42,96,0.438,17,41,0.415,9,14,0.643,13,22,35,33,9,9,11,16,110,-6,1
22020,1610612759,SAS,San Antonio Spurs,0022000458,2021-05-13,SAS @ NYK,L,240,38,91,0.418,6,21,0.286,16,19,0.842,9,38,47,22,4,6,11,16,98,-4,1
22020,1610612761,TOR,Toronto Raptors,0022001051,2021-05-13,TOR @ CHI,L,240,40,90,0.444,12,36,0.333,10,18,0.556,7,25,32,24,16,1,11,14,102,-12,1
22020,1610612763,MEM,Memphis Grizzlies,0022000255,2021-05-13,MEM vs. SAC,W,240,45,90,0.5,11,33,0.333,15,18,0.833,12,36,48,30,2,9,18,13,116,6,1
22020,1610612766,CHA,Charlotte Hornets,0022001047,2021-05-13,CHA vs. LAC,L,240,33,84,0.393,9,33,0.273,15,19,0.789,8,27,35,24,9,1,12,15,90,-23,1
