SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1610612740,NOP,New Orleans Pelicans,0022200206,2022-11-15,NOP vs. MEM,W,240,43,91,0.473,18,38,0.474,9,12,0.75,7,36,43,31,2,8,10,20,113,11,1
22022,1610612742,DAL,Dallas Mavericks,0022200207,2022-11-15,DAL vs. LAC,W,240,35,80,0.438,17,43,0.395,16,24,0.667,8,26,34,20,12,1,12,20,103,2,1
22022,1610612746,LAC,LA Clippers,0022200207,2022-11-15,LAC @ DAL,L,240,34,64,0.531,12,28,0.429,21,26,0.808,3,37,40,23,8,2,21,27,101,-2,1
22022,1610612751,BKN,Brooklyn Nets,0022200210,2022-11-15,BKN @ SAC,L,240,40,81,0.494,11,28,0.393,30,33,0.909,3,26,29,25,5,3,17,18,121,-32,1
22022,1610612752,NYK,New York Knicks,0022200208,2022-11-15,NYK @ UTA,W,240,44,93,0.473,11,32,0.344,19,25,0.76,13,30,43,26,10,3,14,25,118,7,1
22022,1610612757,POR,Portland Trail Blazers,0022200209,2022-11-15,POR vs. SAS,W,240,41,79,0.519,15,32,0.469,20,26,0.769,9,30,39,22,6,3,17,17,117,7,1
22022,1610612758,SAC,Sacramento Kings,0022200210,2022-11-15,SAC vs. BKN,W,240,56,94,0.596,20,41,0.488,21,25,0.84,9,34,43,39,9,4,17,24,153,32,1
22022,1610612759,SAS,San Antonio Spurs,0022200209,2022-11-15,SAS @ POR,L,240,44,85,0.518,9,29,0.31,13,17,0.765,11,27,38,34,7,5,19,25,110,-7,1
22022,1610612762,UTA,Utah Jazz,0022200208,2022-11-15,UTA vs. NYK,L,240,36,83,0.434,14,43,0.326,25,30,0.833,15,34,49,29,7,5,21,22,111,-7,1
22022,1610612763,MEM,Memphis Grizzlies,0022200206,2022-11-15,MEM @ NOP,L,240,38,92,0.413,9,35,0.257,17,25,0.68,14,37,51,16,6,8,11,17,102,-11,1
22022,1610612737,ATL,Atlanta Hawks,0022200214,2022-11-16,ATL vs. BOS,L,240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,-25,1
22022,1610612738,BOS,Boston Celtics,0022200214,2022-11-16,BOS @ ATL,W,240,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,15,20,126,25,1
22022,1610612739,CLE,Cleveland Cavaliers,0022200216,2022-11-16,CLE @ MIL,L,240,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,-15,1
22022,1610612740,NOP,New Orleans Pelicans,0022200217,2022-11-16,NOP vs. CHI,W,240,43,85,0.506,17,33,0.515,21,24,0.875,12,34,46,30,4,6,15,18,124,14,1
22022,1610612741,CHI,Chicago Bulls,0022200217,2022-11-16,CHI @ NOP,L,240,44,89,0.494,11,32,0.344,11,17,0.647,7,30,37,25,2,1,12,18,110,-14,1
22022,1610612742,DAL,Dallas Mavericks,0022200218,2022-11-16,DAL vs. HOU,L,240,31,102,0.304,12,55,0.218,18,19,0.947,13,25,38,21,9,2,6,19,92,-9,1
22022,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16,DEN vs. NYK,L,240,36,82,0.439,14,38,0.368,17,20,0.85,8,34,42,18,3,5,15,25,103,-3,1
22022,1610612744,GSW,Golden State Warriors,0022200220,2022-11-16,GSW @ PHX,L,240,42,92,0.457,18,42,0.429,17,17,1.0,6,34,40,30,5,3,17,23,119,-11,1
22022,1610612745,HOU,Houston Rockets,0022200218,2022-11-16,HOU @ DAL,W,240,35,75,0.467,10,22,0.455,21,24,0.875,9,47,56,21,1,19,23,19,101,9,1
22022,1610612748,MIA,Miami Heat,0022200215,2022-11-16,MIA @ TOR,L,240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,-8,1
22022,1610612749,MIL,Milwaukee Bucks,0022200216,2022-11-16,MIL vs. CLE,W,240,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,15,1
22022,1610612750,MIN,Minnesota Timberwolves,0022200212,2022-11-16,MIN @ ORL,W,240,46,88,0.523,12,36,0.333,22,28,0.786,8,32,40,28,15,6,11,15,126,18,1
22022,1610612752,NYK,New York Knicks,0022200219,2022-11-16,NYK @ DEN,W,240,37,84,0.44,8,34,0.235,24,31,0.774,6,34,40,24,12,5,8,18,106,3,1
22022,1610612753,ORL,Orlando Magic,0022200212,2022-11-16,ORL vs. MIN,L,240,42,93,0.452,9,35,0.257,15,17,0.882,12,35,47,21,6,5,16,26,108,-18,1
22022,1610612754,IND,Indiana Pacers,0022200211,2022-11-16,IND @ CHA,W,240,44,82,0.537,11,28,0.393,26,31,0.839,7,27,34,27,11,9,14,18,125,12,1
